4,1,1.0,8.845331660565082
6,2,1.0,8.676594757410916
5,1,1.0,8.42421115425519
4,2,1.0,8.202457192189176
6,1,1.0,7.445973167009248
5,2,1.0,6.716373657933386
7,2,1.0,6.366290535925097
8,2,1.0,6.195295036076606
7,1,1.0,5.82639052320945
8,0,1.0,5.647738236834971
8,3,1.0,5.360032461160516
4,3,1.0,5.088051885452071
8,1,1.0,5.013889509159963
6,0,1.0,4.951408376423854
4,2,2.0,4.927531089051995
5,2,2.0,4.923530644594738
6,3,1.0,4.833633515675324
5,3,1.0,4.830522613744051
5,0,1.0,4.814387424602683
7,0,1.0,4.643043458224969
7,2,2.0,4.559966932999655
7,3,1.0,4.558214060206801
4,0,1.0,4.192854526123964
8,2,2.0,4.087486297298761
5,1,2.0,4.060784319877634
7,1,2.0,4.035586038896785
6,1,2.0,3.645457465972131
8,1,2.0,3.60265571413687
4,3,2.0,3.584252613058072
6,2,3.0,3.498098384859985
6,3,2.0,3.4157924998301854
6,2,2.0,3.369115024664974
5,3,2.0,3.304925938013318
7,2,3.0,3.2470494576797546
8,3,2.0,3.075122469469653
7,3,2.0,3.0676871490805
4,0,2.0,2.944849965802459
5,1,3.0,2.878582326938342
7,2,4.0,2.72677688463386
7,0,2.0,2.640274679865897
7,1,3.0,2.510133798068357
4,2,3.0,2.507260086927921
5,2,4.0,2.378629786598561
5,2,3.0,2.357626309984822
8,0,2.0,2.317637832615315
4,3,3.0,2.303881682729012
4,1,2.0,2.261243888106076
6,1,4.0,2.182768286994765
8,3,3.0,2.14497033699074
6,3,3.0,2.0928369041049546
5,2,5.0,2.090766794430282
8,2,3.0,2.065409287009546
8,1,3.0,1.9582534379522747
6,2,4.0,1.9391817290898907
5,0,2.0,1.930937239028134
4,2,5.0,1.906977960120202
8,2,4.0,1.89604684247909
6,1,3.0,1.8821297752509627
4,1,4.0,1.842338328374292
5,3,3.0,1.833294150758012
5,1,4.0,1.828455169789024
7,2,5.0,1.81557614876668
8,1,4.0,1.775687049221345
8,1,5.0,1.746035202615869
4,1,3.0,1.597768797978454
6,0,2.0,1.597353515598508
7,0,3.0,1.5904659153950087
6,2,7.0,1.5287911598124633
4,2,4.0,1.528135808019627
7,1,4.0,1.468037464940571
8,0,3.0,1.465245736293417
7,1,6.0,1.460661271157998
5,3,5.0,1.459387520696526
6,0,3.0,1.427516189553691
4,2,6.0,1.426728425650818
6,3,5.0,1.422517889960822
8,3,5.0,1.421843758387276
8,1,6.0,1.40776908574472
4,1,6.0,1.3619721576689747
7,3,3.0,1.338377294264839
6,3,4.0,1.324090601661607
5,2,7.0,1.31543684968035
7,3,5.0,1.3118831890558993
4,3,5.0,1.307581330755104
6,2,5.0,1.303873496978904
7,2,6.0,1.300954564344543
8,3,4.0,1.290529157798292
8,2,5.0,1.287474786939983
6,2,6.0,1.286338317725544
7,3,4.0,1.285779374547976
4,2,7.0,1.2817757332866653
5,1,6.0,1.277100397371954
5,0,4.0,1.275613662139343
5,0,3.0,1.236202140247066
6,1,6.0,1.206296412449391
8,0,4.0,1.179812874092186
4,1,5.0,1.1663458156754307
5,3,4.0,1.165108919652522
8,3,6.0,1.142478363194718
4,0,3.0,1.138836327401443
6,1,5.0,1.12988101135001
4,3,4.0,1.100529452029458
5,3,7.0,1.096903964415058
7,0,5.0,1.088371699640255
7,1,5.0,1.064787625553778
7,0,4.0,1.04457150081816
5,1,5.0,1.043463185194893
8,2,6.0,0.9846844941453984
6,0,4.0,0.9698962824469484
5,2,6.0,0.9629050803288259
4,3,6.0,0.9607539620955808
4,1,7.0,0.9590284724536432
5,1,7.0,0.9244626134184755
8,2,7.0,0.9000034129493834
8,0,5.0,0.8762462000371086
8,1,7.0,0.8507656766559819
5,3,6.0,0.8483568693929328
7,3,7.0,0.8346377213604622
4,0,6.0,0.8147620362487988
6,3,7.0,0.8124592908919721
7,2,7.0,0.8061495719256448
6,1,7.0,0.7936108022203748
4,0,4.0,0.7824845346622296
6,3,6.0,0.7779039890308495
5,0,6.0,0.7570419827285615
7,1,7.0,0.7320288315821863
7,3,6.0,0.7190087830852586
4,3,7.0,0.7135353888192728
7,0,6.0,0.6978882108985046
4,0,5.0,0.6948269774843265
6,0,6.0,0.6916069613963438
5,0,5.0,0.6810992511515265
8,3,7.0,0.6686666203304515
8,0,7.0,0.6568621328064614
6,0,5.0,0.6104633438606558
4,0,7.0,0.5443601309249387
6,0,7.0,0.5256467679000304
8,0,6.0,0.5097534819789277
5,0,7.0,0.5068675596073483
7,0,7.0,0.4661123514023521
